OBJECT_NAME,NORAD_CAT_ID,INCLINATION,ECCENTRICITY,RAAN,ARGUMENT_OF_PERIGEE,MEAN_ANOMALY,MEAN_MOTION,DRAG,LAUNCH_DATE,DECAY_DATE,ACTUAL_LIFETIME,LIFETIME_CLASS
SL-12 R/B(AUX MOTOR),22215,46.4718017578125,0.02556000091135502,151.52980041503906,113.65049743652344,239.51629638671875,16.04916709,0.00020410999422892928,1992-10-30,1994-03-19,2,1
SL-12 R/B(AUX MOTOR),22216,46.74089813232422,0.03472829982638359,185.14720153808594,86.71620178222656,277.49688720703125,15.83674054,0.0021710998844355345,1992-10-30,1993-06-03,1,1
MIR DEB,22228,51.59590148925781,0.0013506000395864248,93.86940002441406,348.80670166015625,12.266500473022461,16.34703337,0.0055057997815310955,1986-02-19,1992-12-08,6,2
SCOUT G-1 R/B,22230,96.7135009765625,0.0012033999664708972,40.439300537109375,272.6225891113281,87.9220962524414,16.38925744,0.0011530000483617187,1992-11-21,1993-02-09,1,1
DELTA 2 R/B(1),22232,21.188100814819336,0.0010587000288069248,63.336700439453125,307.92041015625,255.3883056640625,16.39025079,0.0018794999923557043,1992-11-22,2013-07-31,21,3
DELTA 2 R/B(2) [PAM-D],22233,34.478599548339844,0.01919819973409176,335.87939453125,119.95950317382812,242.0709991455078,16.04537821,0.0009557600133121014,1992-11-22,2001-03-25,9,2
SL-12 R/B(AUX MOTOR),22250,46.32080078125,0.023576900362968445,209.0865020751953,41.41019821166992,320.31451416015625,15.99202076,0.001784199965186417,1992-11-27,2001-10-02,9,2
ARIANE 42P+ R/B,22254,6.638999938964844,0.01382519956678152,261.252197265625,309.44781494140625,248.31149291992188,16.22090314,0.0008134900126606226,1992-12-01,2015-05-17,23,3
SL-6 R/B(2),22258,63.00870132446289,0.046819400042295456,341.39788818359375,269.58319091796875,85.85859680175781,15.646021,0.00046181000652723014,1992-12-02,2007-11-23,15,2
SL-12 R/B(AUX MOTOR),22274,46.32720184326172,0.013575400225818157,130.1488037109375,123.70120239257812,238.19549560546875,16.28424963,0.0009476100094616413,1992-12-17,2006-05-04,14,2
DELTA 2 R/B(2) [PAM-D],22277,34.71620178222656,0.0021112998947501183,122.48789978027344,78.4136962890625,282.2947082519531,16.45691435,0.0004504100070334971,1992-12-18,2013-07-22,21,3
CZ-2E R/B,22279,28.117000579833984,0.00222979998216033,102.0248031616211,353.7157897949219,7.854400157928467,16.46353057,0.00024374999338760972,1992-12-21,1993-06-19,1,1
SL-16 DEB,22288,71.0009994506836,0.0001973000034922734,269.0729064941406,122.13279724121094,238.9503936767578,15.8660176,0.07305499911308289,1992-12-25,1999-10-01,7,2
SL-16 DEB,22298,70.69709777832031,0.002979299984872341,186.82009887695312,36.06809997558594,327.57281494140625,15.91805514,0.07744300365447998,1992-12-25,2001-12-24,9,2
COSMOS 2122 DEB,22299,64.92549896240234,0.0014142999425530434,68.581298828125,18.469200134277344,342.17340087890625,15.82969134,0.0505170002579689,1991-01-18,1993-01-02,2,1
COSMOS 2229 DEB,22303,62.792999267578125,0.0024369999300688505,175.46449279785156,107.20020294189453,257.5835876464844,16.43125157,0.0003273999900557101,1992-12-29,1993-01-18,1,1
COSMOS 2229 DEB,22304,62.772499084472656,0.0016289999475702643,133.3363037109375,17.898099899291992,343.43310546875,16.32787415,0.0040063997730612755,1992-12-29,1993-01-29,1,1
COSMOS 2229 DEB,22305,62.75339889526367,0.0026247999630868435,174.06700134277344,74.73580169677734,292.5740051269531,16.26940343,0.010494999587535858,1992-12-29,1993-01-18,1,1
COSMOS 2229 DEB,22306,62.350399017333984,0.005931700114160776,198.9674072265625,67.50530242919922,287.277099609375,16.12524995,0.008912499994039536,1992-12-29,1993-01-12,1,1
SL-6 R/B(2),22312,62.14860153198242,0.030872300267219543,77.46980285644531,267.92291259765625,88.73919677734375,15.95744531,0.0004994900082238019,1993-01-13,2006-04-04,13,2
SL-16 DEB,22328,70.4176025390625,0.001689799944870174,44.60689926147461,316.2336120605469,55.76490020751953,16.20797368,0.007450399920344353,1992-12-25,2012-10-18,20,3
SL-16 DEB,22332,70.50019836425781,0.002027899958193302,271.5627136230469,301.14208984375,58.77980041503906,15.86997118,0.016489999368786812,1992-12-25,2022-04-20,30,3
SL-16 DEB,22334,70.58460235595703,0.0031039000023156404,279.02459716796875,172.96629333496094,204.94859313964844,15.94402751,0.048500001430511475,1992-12-25,1999-12-11,7,2
SL-16 DEB,22345,70.47750091552734,0.001648699981160462,298.52020263671875,283.6333923339844,145.96910095214844,16.2878906,0.014999999664723873,1992-12-25,2004-06-26,12,2
SL-16 DEB,22346,70.77130126953125,0.003698199987411499,113.02279663085938,346.3456115722656,13.724699974060059,16.08445135,0.022762000560760498,1992-12-25,2000-01-23,8,2
SL-16 DEB,22355,71.1719970703125,0.0022289000917226076,203.19009399414062,168.7156982421875,191.5832061767578,15.78982385,0.02181899920105934,1992-12-25,2011-11-07,19,3
SL-16 DEB,22360,70.7654037475586,0.0018714000470936298,208.33749389648438,175.36990356445312,184.76950073242188,16.00148698,0.027532000094652176,1992-12-25,1999-11-20,7,2
SL-16 DEB,22364,71.03820037841797,0.001962200039997697,227.61990356445312,195.2895965576172,164.78109741210938,16.10353496,0.011276000179350376,1992-12-25,2002-08-30,10,2
SL-16 DEB,22365,71.10150146484375,0.0014003999531269073,322.5331115722656,239.3173065185547,120.65190124511719,16.2849635,0.0031236999202519655,1992-12-25,1999-12-09,7,2
SL-16 DEB,22372,71.0458984375,0.0025909000542014837,30.403099060058594,31.943199157714844,329.3035888671875,16.19128296,0.01233300007879734,1992-12-25,2002-01-21,10,2
SL-16 DEB,22373,70.33529663085938,0.002062200102955103,283.99420166015625,178.64669799804688,180.2678985595703,15.80943578,0.07676699757575989,1992-12-25,2000-11-29,8,2
SL-16 DEB,22378,71.22090148925781,0.0007493000011891127,241.37579345703125,213.9694061279297,144.40060424804688,16.21172879,0.011497999541461468,1992-12-25,2002-10-06,10,2
SL-16 DEB,22380,70.59770202636719,0.0014868000289425254,279.2912902832031,155.027099609375,206.43150329589844,16.28303145,0.031943999230861664,1992-12-25,2000-12-09,8,2
SL-16 DEB,22381,70.5082015991211,0.0005065000150352716,118.03109741210938,269.231689453125,90.83180236816406,16.0073867,0.023367000743746758,1992-12-25,2023-04-06,31,3
SL-16 DEB,22383,70.57990264892578,0.002761299954727292,287.5679016113281,170.6031951904297,189.57020568847656,15.93007515,0.059884000569581985,1992-12-25,2013-11-02,21,3
SL-16 DEB,22384,70.62580108642578,0.0021532000973820686,76.84719848632812,346.235107421875,13.822500228881836,15.98387806,0.06568499654531479,1992-12-25,2000-10-29,8,2
SL-16 DEB,22385,70.77469635009766,0.0012242000084370375,293.4537048339844,183.73739624023438,176.3759002685547,15.69178633,0.03918199986219406,1992-12-25,2001-10-29,9,2
SL-16 DEB,22386,70.78820037841797,0.0012372999917715788,313.2760925292969,60.44779968261719,304.91400146484375,16.25392044,0.003911400213837624,1992-12-25,1999-11-15,7,2
SL-16 DEB,22389,70.92549896240234,0.003860299941152334,323.7049865722656,41.18510055541992,314.3819885253906,16.26400791,0.002859999891370535,1992-12-25,2003-10-27,11,2
SL-16 DEB,22391,71.2842025756836,0.002074900083243847,332.70770263671875,288.57989501953125,193.5404052734375,16.25003865,0.0324539989233017,1992-12-25,2013-06-17,21,3
SL-16 DEB,22396,70.58709716796875,0.0022758999839425087,239.68760681152344,313.8304138183594,46.10329818725586,16.0776986,0.016189999878406525,1992-12-25,2023-05-16,31,3
SL-16 DEB,22399,70.92520141601562,0.0003400999994482845,305.5979919433594,256.84820556640625,103.71050262451172,16.24401673,0.008357900194823742,1992-12-25,2003-10-26,11,2
SL-16 DEB,22401,71.04769897460938,0.0015306000132113695,240.79879760742188,292.4159851074219,68.35350036621094,16.17831672,0.003730399999767542,1992-12-25,2003-06-29,11,2
SL-16 DEB,22402,70.59380340576172,0.001991499913856387,200.13409423828125,259.56671142578125,100.36139678955078,15.86159418,0.025937000289559364,1992-12-25,2000-07-09,8,2
SL-16 DEB,22411,70.60330200195312,0.00034940001205541193,156.5908966064453,208.30020141601562,276.11529541015625,16.02148948,0.012884999625384808,1992-12-25,2015-07-03,23,3
SL-16 DEB,22412,70.97049713134766,0.0037632999010384083,68.59110260009766,201.423095703125,158.57640075683594,15.48890648,0.11610999703407288,1992-12-25,2000-04-24,8,2
SL-16 DEB,22413,71.05740356445312,0.0016148999566212296,268.0248107910156,300.0398864746094,62.403900146484375,16.21656686,0.003501300001516938,1992-12-25,2003-06-28,11,2
SL-16 DEB,22414,71.06390380859375,0.0006951999966986477,114.41639709472656,168.95599365234375,190.64219665527344,16.42733329,0.001553199952468276,1992-12-25,2015-01-07,23,3
SL-16 DEB,22424,71.0458984375,0.0017621000297367573,161.548095703125,224.21170043945312,136.28700256347656,16.30666018,0.008516299538314342,1992-12-25,2001-06-21,9,2
SL-16 DEB,22427,70.57319641113281,0.001424300018697977,226.47140502929688,317.42230224609375,42.58580017089844,16.00764652,0.047850001603364944,1992-12-25,2002-02-15,10,2
SL-16 DEB,22428,71.24349975585938,0.000618399993982166,103.3948974609375,213.2012939453125,146.4178009033203,16.14918102,0.013465000316500664,1992-12-25,1999-03-31,7,2
SL-16 DEB,22429,71.0510025024414,0.0009197000181302428,209.46929931640625,222.99209594726562,137.05990600585938,16.35803079,0.0016823000041767955,1992-12-25,2017-11-24,25,3
SL-16 DEB,22431,70.77940368652344,0.0019819000735878944,264.4397888183594,281.9548034667969,77.95610046386719,15.98193626,9.999999747378752e-05,1992-12-25,2014-03-21,22,3
SL-16 DEB,22434,71.24960327148438,0.0025041999761015177,77.13990020751953,327.72210693359375,53.678001403808594,15.91891115,0.04184199869632721,1992-12-25,1999-11-16,7,2
SL-16 DEB,22438,71.28790283203125,0.001640800037421286,233.30979919433594,181.94259643554688,178.1743927001953,16.20449034,0.009956499561667442,1992-12-25,2022-11-18,30,3
SL-16 DEB,22439,71.3812026977539,0.00045620001037605107,309.7908935546875,31.70789909362793,328.4291076660156,15.77247808,0.020674999803304672,1992-12-25,1998-12-13,6,2
SL-16 DEB,22440,71.36470031738281,0.006464799866080284,167.11770629882812,310.2251892089844,49.376800537109375,16.00373125,0.010010999627411366,1992-12-25,1999-02-24,7,2
DELTA 2 R/B(1),22447,20.792400360107422,0.0032631000503897667,231.4654998779297,80.63719940185547,106.77200317382812,16.37642803,0.0008181899902410805,1993-02-03,2023-12-22,30,3
DELTA 2 R/B(2) [PAM-D],22448,34.569801330566406,0.0036245998926460743,186.5218048095703,284.6138916015625,75.0781021118164,16.42748309,0.0010076999897137284,1993-02-03,2002-09-11,9,2
PROGRESS-M 15 DEB,22449,51.627201080322266,0.0009205000242218375,160.92970275878906,28.1382999420166,342.96148681640625,16.2807679,0.0700870007276535,1992-10-27,1993-02-05,1,1
SL-16 DEB,22450,70.75550079345703,0.0016946999821811914,69.85359954833984,291.4859924316406,68.43679809570312,15.95516052,0.018439000472426414,1992-12-25,1997-09-17,5,2
SL-16 DEB,22452,70.90509796142578,0.0016540000215172768,87.12809753417969,34.625999450683594,336.7752990722656,16.20774496,0.010878999717533588,1992-12-25,2001-01-21,9,2
SL-16 DEB,22457,70.56680297851562,0.0034872000105679035,73.10430145263672,145.7729034423828,214.61399841308594,15.66451828,0.05542999878525734,1992-12-25,2000-04-01,8,2
SL-16 DEB,22460,70.51200103759766,0.004249299876391888,144.4886932373047,229.66070556640625,131.1033935546875,15.92322582,0.014883999712765217,1992-12-25,1993-06-24,1,1
SL-16 DEB,22461,70.66429901123047,0.0022452000994235277,329.5757141113281,303.9386901855469,62.46730041503906,16.10663775,0.011921999976038933,1992-12-25,1996-07-24,4,2
SL-16 DEB,22462,70.68820190429688,0.0017003000248223543,160.42959594726562,0.8346999883651733,359.7069091796875,15.91669897,0.020773999392986298,1992-12-25,2012-12-24,20,3
SL-16 DEB,22463,70.33209991455078,0.0022591999731957912,171.27000427246094,344.2038879394531,17.1343994140625,15.89223616,0.021208999678492546,1992-12-25,2013-01-13,21,3
SL-16 DEB,22464,70.92130279541016,0.000881300016772002,306.2937927246094,261.2878112792969,103.35590362548828,16.02123525,0.02214900031685829,1992-12-25,2001-04-01,9,2
SL-16 DEB,22465,71.22509765625,0.00024140000459738076,39.43090057373047,256.2308044433594,103.9176025390625,15.92970706,0.02332499995827675,1992-12-25,2001-01-08,9,2
SL-16 DEB,22466,70.658203125,0.0024538999423384666,141.01820373535156,327.4585876464844,32.44900131225586,15.91534017,0.03542900085449219,1992-12-25,2001-03-16,9,2
SL-16 DEB,22467,70.81719970703125,0.0006381000275723636,261.5277099609375,257.8894958496094,102.16069793701172,15.97995757,0.030706999823451042,1992-12-25,2001-08-24,9,2
SL-16 DEB,22469,71.1050033569336,0.0018532000249251723,78.01210021972656,210.86160278320312,149.1636962890625,15.89816509,0.0177839994430542,1992-12-25,2005-04-15,13,2
SL-16 DEB,22470,71.3292007446289,0.002607000060379505,197.25729370117188,307.335205078125,53.27080154418945,15.87744299,0.04710200056433678,1992-12-25,2000-05-20,8,2
SL-16 DEB,22472,71.18280029296875,0.0010087999980896711,321.9901123046875,338.45489501953125,20.492900848388672,16.08489625,0.0058455998077988625,1992-12-25,2003-10-24,11,2
SL-16 DEB,22475,71.23269653320312,0.0008970000199042261,181.2711944580078,6.951700210571289,353.1824035644531,15.98108125,0.012133999727666378,1992-12-25,2024-01-01,32,3
SL-16 DEB,22478,71.27880096435547,0.0016705000307410955,294.7945861816406,141.87969970703125,218.36000061035156,15.82490244,0.011831000447273254,1992-12-25,2023-12-16,31,3
SL-16 DEB,22479,71.36910247802734,0.0010630999458953738,243.0592041015625,334.6299133300781,34.932498931884766,16.2487122,0.009547900408506393,1992-12-25,1996-05-04,4,2
SL-16 DEB,22481,71.22969818115234,0.0003437999985180795,130.94580078125,39.75809860229492,320.38751220703125,15.68576292,0.011680000461637974,1992-12-25,2021-11-06,29,3
SL-16 DEB,22482,71.42330169677734,0.00271419994533062,300.21270751953125,226.54359436035156,141.80169677734375,15.59747066,0.05994199961423874,1992-12-25,2000-04-20,8,2
SL-16 DEB,22483,71.05780029296875,0.008002200163900852,90.00430297851562,86.75050354003906,274.21551513671875,15.74409064,4.499400165514089e-05,1992-12-25,1993-02-22,1,1
SL-16 DEB,22484,71.08899688720703,0.00090819998877123,185.30380249023438,252.26629638671875,107.75910186767578,16.04149213,0.01680999994277954,1992-12-25,2001-11-13,9,2
SL-16 DEB,22485,70.40409851074219,0.0009080999880097806,148.87330627441406,254.893798828125,188.9801025390625,15.9386706,0.025570999830961227,1992-12-25,2015-10-30,23,3
COSMOS 2106 DEB,22486,82.46869659423828,0.002044500084593892,205.1584930419922,302.4468994140625,57.88529968261719,16.08576628,0.011698000133037567,1990-11-28,1993-04-05,3,1
SL-16 DEB,22492,70.91339874267578,0.0007708999910391867,167.0919952392578,198.36219787597656,158.11309814453125,15.91453214,0.022461000829935074,1992-12-25,1999-01-02,7,2
SL-16 DEB,22497,71.0562973022461,0.0032418998889625072,352.8916931152344,257.5867004394531,102.1802978515625,16.02149733,0.021529000252485275,1992-12-25,1999-05-22,7,2
SL-16 DEB,22498,71.2020034790039,0.001733900047838688,15.82960033416748,339.4883117675781,21.113800048828125,15.95124593,0.01714400015771389,1992-12-25,2015-10-21,23,3
SL-16 DEB,22501,70.92410278320312,0.0009679999784566462,278.2384033203125,148.09300231933594,212.1667022705078,15.75149325,0.023957999423146248,1992-12-25,2013-11-04,21,3
SL-16 DEB,22503,71.158203125,0.0017103999853134155,230.06370544433594,304.12689208984375,55.8317985534668,15.81459241,0.006251099985092878,1992-12-25,2019-05-20,27,3
SL-16 DEB,22505,70.71189880371094,0.0014757999451830983,311.70660400390625,243.68179321289062,116.0542984008789,16.02071135,0.027166999876499176,1992-12-25,2011-04-14,19,3
SL-16 DEB,22506,70.6177978515625,0.0019120000069960952,216.67799377441406,325.8629150390625,34.53919982910156,16.06287843,0.027194999158382416,1992-12-25,2016-03-10,24,3
SL-16 DEB,22507,70.99250030517578,0.002935499884188175,29.77829933166504,247.4824981689453,119.02269744873047,15.61631411,0.1057400032877922,1992-12-25,2000-06-16,8,2
SL-16 DEB,22508,70.9229965209961,0.0004250000056345016,179.43359375,351.5404968261719,8.628299713134766,15.99679838,0.056689999997615814,1992-12-25,1999-05-12,7,2
SL-16 DEB,22510,70.96520233154297,0.0015557999722659588,236.17210388183594,325.0104064941406,35.03340148925781,16.03572377,0.042704999446868896,1992-12-25,1998-03-03,6,2
SL-16 DEB,22511,70.48570251464844,0.0021059000864624977,13.9306001663208,54.54069900512695,306.1401062011719,15.94764494,0.037450000643730164,1992-12-25,2003-10-14,11,2
COSMOS 2225 DEB,22520,64.62049865722656,0.009867300279438496,76.2843017578125,104.58989715576172,258.3476867675781,16.08550496,0.007821599952876568,1992-12-22,1993-02-23,1,1
M-3S2 DEB,22523,31.0718994140625,9.999999974752427e-07,134.72239685058594,359.369384765625,1.0734000205993652,16.13405019,0.003598199924454093,1993-02-20,1994-12-20,1,1
SL-12 R/B(AUX MOTOR),22524,64.05729675292969,0.01848829910159111,333.2850036621094,210.80499267578125,148.57769775390625,16.19692207,0.0009084800258278847,1993-02-17,1998-09-05,5,2
COSMOS 2225 DEB,22525,65.18219757080078,0.009811200201511383,70.09870147705078,125.73380279541016,239.877197265625,16.10412737,0.006496199872344732,1992-12-22,1993-02-25,1,1
COSMOS 2225 DEB,22526,64.60379791259766,0.007276299875229597,81.34359741210938,118.7938003540039,244.62319946289062,16.16574461,0.006371399853378534,1992-12-22,1993-02-22,1,1
COSMOS 2225 DEB,22527,64.58360290527344,0.011102699674665928,63.783199310302734,105.39119720458984,262.5242919921875,16.07540525,0.005150800105184317,1992-12-22,1993-02-27,1,1
SL-12 R/B(AUX MOTOR),22528,64.029296875,0.028745299205183983,294.4208984375,207.9062042236328,293.5791931152344,15.97497512,0.0005629599909298122,1993-02-17,1998-11-18,5,2
COSMOS 2225 DEB,22529,64.76069641113281,0.013318900018930435,76.3228988647461,105.72360229492188,264.39630126953125,16.0064587,0.007297600153833628,1992-12-22,1993-02-24,1,1
M-3S2 DEB,22534,30.874099731445312,9.999999974752427e-07,127.5562973022461,138.83059692382812,221.2353973388672,15.92025112,0.003226399887353182,1993-02-20,1999-12-01,6,2
IRIS DEB,22535,41.0718994140625,0.0062811002135276794,113.80729675292969,273.71209716796875,88.49669647216797,16.20365001,0.001850400003604591,1992-10-22,2005-01-08,13,2
COSMOS 1043 DEB,22536,81.1355972290039,0.0015427999896928668,152.67660522460938,317.6983947753906,40.95289993286133,15.92690401,0.02446099929511547,1978-10-10,1993-03-11,15,2
